Images,Age
augment/flip/001009.jpg,23
augment/rotate90/000563.jpg,6
augment/skew_tilt/002914.jpg,7
augment/skew_tilt/002573.jpg,19
augment/zoom/002174.jpg,18
augment/skew_tilt/003655.jpg,22
augment/zoom/002936.jpg,43
augment/distort/000015.jpg,21
augment/zoom/001185.jpg,36
augment/skew_corner/002114.jpg,1
augment/skew_tilt/003123.jpg,26
augment/zoom/003923.jpg,38
augment/skew_tilt/002274.jpg,19
augment/shear/003836.jpg,27
augment/distort/002568.jpg,51
augment/rotate90/003410.jpg,26
augment/zoom/003842.jpg,19
augment/zoom/000907.jpg,2
augment/train/000484.jpg,25
augment/rotate90/002077.jpg,27
augment/distort/003408.jpg,30
augment/skew_corner/000199.jpg,21
augment/shear/000473.jpg,24
augment/skew_tilt/003283.jpg,28
augment/shear/002837.jpg,43
augment/train/002803.jpg,23
augment/zoom/001570.jpg,41
augment/train/002169.jpg,36
augment/skew_tilt/003551.jpg,38
augment/skew_tb/002965.jpg,17
augment/skew_corner/001320.jpg,51
augment/rotate/003610.jpg,37
augment/skew_corner/004081.jpg,41
augment/distort/001842.jpg,70
augment/skew_corner/003684.jpg,23
augment/skew_tilt/000031.jpg,23
augment/skew_tb/004075.jpg,18
augment/skew_tb/000578.jpg,25
augment/zoom/003257.jpg,28
augment/train/001799.jpg,30
augment/zoom/000718.jpg,28
augment/distort/000600.jpg,44
augment/skew_tilt/003750.jpg,33
augment/skew_tilt/001933.jpg,53
augment/zoom/003440.jpg,20
augment/distort/001943.jpg,34
augment/train/003891.jpg,24
augment/skew_corner/000763.jpg,20
augment/skew_tb/000939.jpg,55
augment/rotate90/000532.jpg,31
augment/rotate90/000838.jpg,52
augment/flip/003178.jpg,22
augment/skew_tb/000416.jpg,47
augment/train/001578.jpg,29
augment/flip/000055.jpg,21
augment/skew_corner/001867.jpg,30
augment/flip/002709.jpg,27
augment/skew_corner/000679.jpg,37
augment/flip/001116.jpg,34
augment/rotate90/000982.jpg,28
augment/rotate90/003876.jpg,46
augment/shear/003163.jpg,19
augment/shear/002370.jpg,21
augment/flip/003550.jpg,52
augment/zoom/001903.jpg,23
augment/skew_corner/002620.jpg,24
augment/train/000078.jpg,17
augment/skew_tb/003538.jpg,29
augment/rotate/000412.jpg,57
augment/skew_corner/002752.jpg,23
augment/skew_tilt/001497.jpg,25
augment/zoom/003154.jpg,32
augment/shear/000561.jpg,33
augment/distort/001328.jpg,45
augment/skew_corner/002187.jpg,3
augment/rotate90/000246.jpg,28
augment/rotate/001222.jpg,29
augment/skew_tilt/000393.jpg,20
augment/rotate90/003981.jpg,20
augment/rotate90/002373.jpg,65
augment/skew_tilt/003786.jpg,25
augment/skew_tilt/002004.jpg,22
augment/rotate/002467.jpg,38
augment/train/003237.jpg,22
augment/rotate90/001211.jpg,1
augment/train/000939.jpg,55
augment/zoom/000048.jpg,45
augment/flip/000336.jpg,29
augment/rotate/002928.jpg,51
augment/skew_tilt/004086.jpg,24
augment/distort/000554.jpg,52
augment/rotate/002424.jpg,46
augment/flip/000578.jpg,25
augment/skew_tilt/000711.jpg,27
augment/skew_tilt/003734.jpg,22
augment/rotate90/000909.jpg,18
augment/rotate90/002179.jpg,47
augment/shear/003355.jpg,45
augment/rotate90/003859.jpg,34
augment/flip/002220.jpg,10
augment/flip/000736.jpg,25
augment/shear/003235.jpg,23
augment/train/002814.jpg,43
augment/rotate/000149.jpg,51
augment/skew_corner/000676.jpg,61
augment/distort/001713.jpg,27
augment/rotate90/000776.jpg,26
augment/skew_corner/002655.jpg,20
augment/shear/000038.jpg,8
augment/train/002568.jpg,51
augment/distort/002457.jpg,33
augment/skew_tb/004095.jpg,19
augment/train/000150.jpg,37
augment/train/001827.jpg,20
augment/flip/000780.jpg,5
augment/flip/001022.jpg,23
augment/skew_corner/002803.jpg,23
augment/skew_tb/001355.jpg,68
augment/distort/002976.jpg,58
augment/skew_corner/000918.jpg,17
augment/skew_tilt/001067.jpg,34
augment/flip/001087.jpg,65
augment/skew_tb/003149.jpg,13
augment/train/003888.jpg,31
augment/skew_tb/001432.jpg,9
augment/skew_corner/002298.jpg,32
augment/flip/003583.jpg,27
augment/rotate/000363.jpg,26
augment/flip/001842.jpg,70
augment/zoom/003012.jpg,33
augment/train/003190.jpg,17
augment/rotate90/003700.jpg,23
augment/rotate/001020.jpg,34
augment/shear/001206.jpg,24
augment/flip/001624.jpg,36
augment/rotate90/002449.jpg,60
augment/shear/001183.jpg,27
augment/rotate90/002724.jpg,60
augment/flip/000769.jpg,21
augment/flip/003065.jpg,37
augment/train/001228.jpg,51
augment/shear/002586.jpg,31
augment/skew_tilt/001941.jpg,25
augment/skew_corner/001592.jpg,23
augment/zoom/004080.jpg,43
augment/zoom/000169.jpg,26
augment/flip/003122.jpg,19
augment/shear/002453.jpg,23
augment/distort/000537.jpg,24
augment/rotate90/000783.jpg,23
augment/rotate/000108.jpg,34
augment/skew_tb/001799.jpg,30
augment/shear/000572.jpg,15
augment/skew_tb/000594.jpg,25
augment/rotate/003639.jpg,49
augment/distort/003931.jpg,32
augment/shear/002767.jpg,25
augment/train/003574.jpg,39
augment/train/000711.jpg,27
augment/rotate/000074.jpg,24
augment/zoom/003418.jpg,38
augment/rotate/000466.jpg,24
augment/rotate90/003500.jpg,25
augment/flip/003224.jpg,21
augment/rotate/001573.jpg,39
augment/flip/000933.jpg,39
augment/skew_corner/001403.jpg,22
augment/train/002894.jpg,31
augment/skew_corner/003834.jpg,32
augment/rotate90/003922.jpg,30
augment/skew_tb/001719.jpg,24
augment/distort/001032.jpg,40
augment/flip/002262.jpg,31
augment/shear/000621.jpg,41
augment/distort/000710.jpg,32
augment/skew_tb/000984.jpg,1
augment/zoom/002502.jpg,25
augment/skew_tilt/002850.jpg,22
augment/rotate/000895.jpg,31
augment/flip/003974.jpg,54
augment/zoom/002518.jpg,29
augment/flip/003264.jpg,53
augment/skew_corner/001040.jpg,23
augment/zoom/002036.jpg,21
augment/skew_tb/000386.jpg,20
augment/distort/000290.jpg,39
augment/zoom/000895.jpg,31
augment/shear/003485.jpg,31
augment/skew_tilt/002524.jpg,22
augment/distort/003852.jpg,17
augment/rotate/000113.jpg,23
augment/skew_corner/001706.jpg,26
augment/distort/001403.jpg,22
augment/distort/000802.jpg,28
augment/rotate/001689.jpg,31
augment/rotate90/002561.jpg,44
augment/skew_corner/000746.jpg,58
augment/zoom/003642.jpg,41
augment/rotate/004029.jpg,55
augment/rotate90/002371.jpg,39
augment/shear/002615.jpg,58
augment/rotate90/003445.jpg,14
augment/train/003649.jpg,29
augment/flip/003939.jpg,11
augment/flip/003698.jpg,30
augment/flip/001433.jpg,8
augment/distort/001498.jpg,22
augment/train/000864.jpg,44
augment/train/002478.jpg,25
augment/flip/000439.jpg,33
augment/train/001898.jpg,41
augment/skew_corner/001068.jpg,22
augment/zoom/002901.jpg,22
augment/rotate90/003358.jpg,38
augment/rotate/001521.jpg,29
augment/flip/003950.jpg,25
augment/skew_tb/000233.jpg,5
augment/distort/001651.jpg,4
augment/distort/002601.jpg,5
augment/skew_tilt/003711.jpg,19
augment/train/001095.jpg,27
augment/skew_tilt/002024.jpg,20
augment/rotate90/003047.jpg,16
augment/shear/002154.jpg,27
augment/rotate90/000600.jpg,44
augment/rotate/003380.jpg,19
augment/flip/000797.jpg,17
augment/rotate90/003330.jpg,52
augment/distort/002368.jpg,46
augment/shear/002427.jpg,38
augment/train/001963.jpg,6
augment/rotate/000050.jpg,36
augment/rotate90/002982.jpg,27
augment/rotate90/001770.jpg,42
augment/zoom/002370.jpg,21
augment/shear/004083.jpg,29
augment/train/000782.jpg,35
augment/skew_tilt/000732.jpg,28
augment/flip/002122.jpg,30
augment/skew_tb/004067.jpg,25
augment/rotate/003199.jpg,28
augment/distort/002513.jpg,22
augment/skew_tb/000886.jpg,27
augment/skew_tilt/001693.jpg,52
augment/zoom/000473.jpg,24
augment/skew_tb/000866.jpg,7
augment/skew_tb/001575.jpg,35
augment/skew_tilt/003083.jpg,27
augment/skew_tb/003371.jpg,23
augment/distort/002038.jpg,25
augment/skew_corner/001752.jpg,28
augment/skew_corner/003204.jpg,17
augment/rotate90/001716.jpg,39
augment/shear/002735.jpg,50
augment/rotate/003327.jpg,40
augment/flip/001591.jpg,23
augment/shear/002537.jpg,24
augment/shear/003857.jpg,34
augment/skew_corner/000636.jpg,23
augment/train/000507.jpg,26
augment/skew_corner/003379.jpg,17
augment/skew_tb/003680.jpg,23
augment/shear/000602.jpg,9
augment/rotate/000868.jpg,27
augment/skew_corner/000854.jpg,16
augment/skew_tb/003416.jpg,20
augment/distort/001853.jpg,42
augment/rotate/003670.jpg,30
augment/flip/000211.jpg,21
augment/rotate90/003653.jpg,60
augment/skew_tb/001435.jpg,2
augment/skew_tb/003417.jpg,18
augment/skew_tilt/003621.jpg,46
augment/shear/000805.jpg,36
augment/flip/001769.jpg,39
augment/train/003657.jpg,21
augment/train/001514.jpg,24
augment/flip/003935.jpg,32
augment/skew_corner/003312.jpg,29
augment/skew_tilt/002098.jpg,32
augment/distort/000985.jpg,45
augment/rotate/003310.jpg,17
augment/train/003380.jpg,19
augment/flip/001903.jpg,23
augment/rotate90/001015.jpg,30
augment/flip/004035.jpg,29
augment/distort/001454.jpg,37
augment/shear/001691.jpg,36
augment/distort/002641.jpg,37
augment/skew_tb/000848.jpg,28
augment/skew_corner/003405.jpg,22
augment/rotate90/001434.jpg,71
augment/rotate/002107.jpg,24
augment/skew_tb/002005.jpg,20
augment/skew_tilt/001310.jpg,22
augment/zoom/000747.jpg,25
augment/zoom/003675.jpg,28
augment/skew_tb/000114.jpg,38
augment/skew_corner/003294.jpg,21
augment/skew_tb/002681.jpg,1
augment/skew_tb/000471.jpg,1
augment/rotate/003357.jpg,35
augment/zoom/002049.jpg,33
augment/train/002686.jpg,24
augment/distort/001983.jpg,54
augment/skew_corner/002551.jpg,31
augment/shear/003259.jpg,14
augment/zoom/001419.jpg,22
augment/train/003318.jpg,33
augment/distort/002288.jpg,54
augment/train/003525.jpg,44
augment/rotate90/002758.jpg,42
augment/rotate90/000770.jpg,16
augment/flip/000801.jpg,49
augment/flip/003602.jpg,22
augment/shear/000573.jpg,34
augment/train/001324.jpg,1
augment/skew_corner/000571.jpg,32
augment/zoom/000924.jpg,43
augment/rotate/003320.jpg,47
augment/skew_tb/002773.jpg,24
augment/skew_tilt/001753.jpg,2
augment/rotate90/001792.jpg,33
augment/distort/002209.jpg,23
augment/skew_tb/000937.jpg,16
augment/rotate/001942.jpg,23
augment/flip/000288.jpg,49
augment/rotate/003020.jpg,42
augment/flip/002470.jpg,41
