full_path,gender,face_location_1,face_location_2,face_location_3,face_location_4,age
07/1004107_1976-05-02_2008.jpg,1,136.854450127747,50.7686921523279,200.866768609312,114.781010633892,32
60/1004160_1970-06-16_2007.jpg,1,52.9669200299445,35.4699466866297,131.227300074861,113.730326731546,37
29/1004429_1981-02-13_2007.jpg,1,110.467627950289,92.1820232919072,274.284069875722,255.99846521734,26
40/1004540_1975-08-25_2011.jpg,0,52.3343132049467,129.707783012367,283.702722627207,361.076192434627,35
04/1004604_1981-11-27_2012.jpg,1,110.760645531059,119.927699325314,192.508129679353,201.675183473607,30
56/10046756_1987-07-16_2014.jpg,0,79.7932424540746,178.284795521668,256.078037975743,354.569591043336,26
54/1004854_1937-12-29_1961.jpg,0,161.377704585038,107.830469723359,321.283409170076,267.736174308397,23
00/10049200_1891-09-16_1958.jpg,0,126.869187926519,111.110539435704,267.897024343854,252.138375853039,66
49/10049_1945-03-30_2008.jpg,1,251.133843667054,47.0489340124175,333.957124889406,129.872215234769,63
79/1005079_1937-09-06_2010.jpg,0,85.14,106.26,274.56,295.68,72
31/1005131_1955-07-06_2005.jpg,1,147.793060936982,51.5906749397246,198.063735876707,101.861349879449,49
58/1005258_1960-01-10_2013.jpg,0,107.586446282332,86.2451570258656,298.77804959053,277.436760334063,53
11/10054011_1982-06-12_2009.jpg,1,60.8924549350281,141.122394848399,240.689819740112,320.919759653483,27
25/1005525_1937-08-20_2008.jpg,1,162.616728383582,97.9220370301495,307.299783928807,242.605092575374,70
79/10055379_1992-09-28_2010.jpg,1,61.242281410044,121.604562820088,331.992547755242,392.354829165286,17
88/10058588_1970-06-02_2009.jpg,1,107.586446282332,86.2451570258656,298.77804959053,277.436760334063,39
27/1005927_1979-12-03_2006.jpg,1,64.8130976388495,51.9428781110796,180.183073388779,167.312853861009,26
47/1005947_1968-04-18_2007.jpg,1,156.15,133.942,255.392,233.184,39
11/1006211_1970-12-29_2011.jpg,1,190.96,57.2,253.44,119.68,40
37/10063437_1986-03-06_2014.jpg,1,97.8058602566654,78.4046882053323,184.311134487664,164.909962436331,28
03/10064003_1986-01-04_2009.jpg,0,192.951603308198,75.5745123976324,288.107404962296,170.730314051731,23
07/1006407_1980-07-07_2005.jpg,0,169.67150506399,91.6661950344562,286.019470108291,208.014160078757,24
91/100691_1941-07-30_2007.jpg,1,87.5435678158208,65.8661758618656,281.806095401418,260.128703447463,65
92/100692_1954-12-28_2000.jpg,1,68.403230616692,136.238461233384,220.464499504249,288.299730120941,45
07/1007007_1973-01-20_2011.jpg,1,136.695133172599,121.604562820088,271.630266345198,256.539695992687,38
45/10071745_1981-10-16_2010.jpg,1,48.0759454724448,63.8345939632597,189.103781889779,204.862430380594,28
92/1007192_1935-05-27_2005.jpg,0,176.725636365848,40.6749173558745,248.092487606422,112.041768596449,70
71/10071_1961-04-03_2010.jpg,0,0.88,149.509371069459,334.416084906282,483.045455975741,49
98/10072598_1972-07-06_2009.jpg,1,79.6836351923517,111.329889269292,221.523778538585,253.170032615526,36
99/1007499_1983-03-09_2013.jpg,1,93.1350353469609,37.5564141387844,175.998967159226,120.420345951049,30
01/10075401_1944-11-05_1982.jpg,1,141.68,43.12,267.52,168.96,37
15/10075415_1988-01-11_2010.jpg,0,171.122302331218,100.06550969321,298.438529079631,227.381736441624,22
99/10075699_1960-11-06_2011.jpg,1,206.580504806968,69.3935016023228,267.514656249059,130.327653044413,50
36/1007636_1968-12-17_2012.jpg,1,151.719118559371,66.814739369725,235.845497749018,150.941118559371,43
09/1007709_1922-04-15_1967.jpg,1,193.953082217759,35.8172876759562,272.34497948866,114.209184946858,45
64/1007764_1947-12-21_2007.jpg,1,199.217990085138,45.8517250193494,279.667895119966,126.301630054178,59
67/1007767_1899-12-14_1970.jpg,1,151.78570352511,181.966844230132,286.720836697709,316.901977402731,70
69/10079169_1991-03-11_2010.jpg,0,146.442329968912,93.4036645256709,265.193327216203,212.154661772962,19
28/1007928_1986-03-09_2009.jpg,0,162.616728383582,97.9220370301495,307.299783928807,242.605092575374,23
46/10080646_1986-08-08_2014.jpg,0,98.9388154496754,123.453519312094,318.691150211445,343.205854073864,27
71/1008071_1924-07-13_1945.jpg,1,88.6219069560974,76.0410631052263,201.293501613937,188.712657763066,20
33/1008133_1956-12-17_2009.jpg,1,91.423422115066,121.604562820088,362.173688460264,392.354829165286,52
50/10081450_1915-04-03_1996.jpg,1,75.5513036562862,75.5513036562862,150.194607312572,150.194607312572,81
67/10081867_1930-06-03_1965.jpg,0,181.966844230132,121.604562820088,316.901977402731,256.539695992687,35
83/1008283_1958-06-17_2009.jpg,1,105.976836166706,132.251045208382,341.564717541794,367.838926583471,51
52/1008352_1971-10-26_2006.jpg,1,59.8319348381509,89.4629022572264,192.601288223991,222.232255643066,34
40/100840_1948-09-24_1978.jpg,1,91.423422115066,61.242281410044,362.173688460264,331.992547755242,29
76/10084176_1989-03-21_2014.jpg,1,171.662358770897,79.7026271250295,289.016299458441,197.056567812574,25
01/1008501_1971-10-09_2010.jpg,1,151.78570352511,31.061140705022,286.720836697709,165.996273877621,38
06/1008506_1974-09-19_2015.jpg,0,171.610314051731,107.586446282332,362.801917359929,298.77804959053,40
66/100866_1921-07-23_1990.jpg,1,89.9443776815231,112.230472101904,289.71922746495,312.005321885331,68
63/1008763_1978-06-21_2009.jpg,0,119.393570768814,74.9449817305086,251.875337883729,207.426748845424,31
81/10088281_1945-02-05_1973.jpg,1,65.574691353433,130.269382706866,355.820802443881,420.515493797314,28
40/1008840_1938-04-10_1976.jpg,1,130.14705130734,104.290841045872,361.986943660552,336.130733399084,38
76/10088476_1956-11-10_2008.jpg,1,114.182269133867,57.4511345669337,241.107321909468,184.376187342535,51
84/1008884_1929-06-26_2003.jpg,1,55.7375210398577,44.7100168318861,154.385058911601,143.35755470363,74
54/10088854_1982-04-06_2002.jpg,1,130.813921908304,43.9246406361015,228.084363339533,141.19508206733,20
05/1008905_1962-09-18_2010.jpg,1,155.76,57.2,281.6,183.04,47
10/10089110_1982-07-31_2009.jpg,1,130.269382706866,81.7483641917913,274.95243825209,226.431419737015,26
44/10089844_1969-08-19_2000.jpg,1,20.8780504806968,51.7451262017421,113.179277643833,144.046353364878,30
09/1009109_1963-06-24_2010.jpg,1,178.384059400982,97.6994869459901,322.738289819967,242.053717364975,47
74/10093174_1986-03-16_2012.jpg,1,82.7122019227873,55.2748012818582,205.780504806968,178.343104166039,26
85/10093585_1989-07-21_2011.jpg,0,194.964074060299,81.7483641917913,339.647129605523,226.431419737015,21
36/100936_1944-05-25_2012.jpg,1,29.04,113.52,281.6,366.08,68
53/1009453_1981-03-06_2007.jpg,0,121.604562820088,181.966844230132,392.354829165286,452.71711057533,26
52/10095252_1950-05-26_1972.jpg,1,144.948047206048,99.9374074541583,225.053198759451,180.042559007561,22
56/10099956_1981-06-16_2010.jpg,1,193.137564375784,154.694051500627,307.548103001255,269.104590126098,29
36/20000636_1906-09-02_1941.jpg,1,108.390924375082,46.930967589321,245.839827143045,184.379870357284,34
19/2000219_1975-11-30_1996.jpg,0,98.3926615339113,20.1089323067823,156.567458454258,78.283729227129,20
15/2000415_1932-11-06_2009.jpg,1,139.812496788506,86.7738313452659,198.894995412152,145.856329968912,76
53/200053_1949-12-15_1986.jpg,1,98.9388154496754,196.997630899351,318.691150211445,416.74996566112,36
62/2000562_1981-10-01_2013.jpg,1,59.4998292291885,205.79940230216,321.859060760537,468.158633833508,31
81/2000781_1979-07-30_2012.jpg,1,109.744801303444,109.744801303444,304.939043649643,304.939043649643,32
74/20008074_1950-03-02_2011.jpg,1,70.2180533595857,104.887080039379,381.359293477721,416.028320157514,61
64/20010364_1968-05-15_2007.jpg,1,171.968319231477,109.721657692758,311.233307693595,248.986646154876,39
18/2001318_1960-01-05_2013.jpg,1,48.5712891666845,167.999512083396,262.742090416765,382.170313333476,53
06/20013406_1986-05-19_2012.jpg,1,141.68,169.84,394.24,422.4,26
13/20013513_1925-09-13_1958.jpg,1,82.3518241408229,67.4758561152187,148.759680256042,133.883712230438,32
42/20015042_1910-06-30_2005.jpg,0,143.186614577298,79.017238017514,206.767991137082,142.598614577298,95
78/20015278_1990-11-12_2011.jpg,1,120.228222916711,167.999512083396,334.399024166792,382.170313333476,20
34/20015634_1978-09-14_2010.jpg,1,136.695133172599,15.970570352511,271.630266345198,150.90570352511,31
40/2001740_1947-01-20_1993.jpg,1,67.6582832611423,67.6582832611423,267.433133044569,267.433133044569,46
83/20020283_1983-02-23_2011.jpg,1,190.96,57.2,253.44,119.68,28
02/200202_1964-11-06_2007.jpg,1,183.92,43.12,309.76,168.96,42
61/20022961_1990-01-13_2014.jpg,1,65.574691353433,130.269382706866,355.820802443881,420.515493797314,24
08/2002308_1989-08-09_2005.jpg,0,149.4,24.6,192,67.2,15
65/20024365_1990-07-29_2008.jpg,0,112.352028302094,149.509371069459,278.680070755235,315.8374135226,17
52/200252_1938-01-14_2014.jpg,1,116.82,164.34,163.68,211.2,76
55/20025755_1979-03-10_2009.jpg,1,190.045206103025,50.6603173955329,278.769777414984,139.384888707492,30
10/2002610_1920-03-01_1948.jpg,1,141.68,64.24,204.16,126.72,28
69/20027069_1923-01-14_1951.jpg,1,24.9144735736316,37.1927103604473,135.060604654974,147.338841441789,28
50/20027350_1990-06-17_2014.jpg,1,237.379727362224,50.2457765337966,325.022125123058,137.888174294631,24
56/2002856_1982-09-28_2013.jpg,0,132.251045208382,132.251045208382,367.838926583471,367.838926583471,30
87/20028987_1988-03-19_2009.jpg,1,83.9746453868785,229.530274813916,270.317597507355,415.873226934393,21
29/20029729_1979-06-03_2014.jpg,1,92.25,33.21,150.88,91.84,35
46/2003146_1972-03-17_2011.jpg,1,114.095709868508,114.095709868508,258.778765413732,258.778765413732,39
34/2003234_1982-10-11_2011.jpg,1,140.377459713172,65.234366021464,236.164008745368,161.02091505366,28
82/20032482_1941-08-30_2015.jpg,1,195.673275073835,65.6644250246116,253.517257595985,123.508407546762,73
32/20032_1953-05-15_2006.jpg,1,167.141125320244,56.1563751067481,332.954250640489,221.969500426992,53
40/20033040_1967-06-29_2009.jpg,0,194.803237842578,60.3963808746395,328.550094810517,194.143237842578,42
35/20033935_1957-12-14_2014.jpg,1,141.68,99.44,267.52,225.28,56
55/20034355_1986-06-29_2009.jpg,1,113.292155624605,161.444793749435,256.814069999096,304.966708123927,23
57/200357_1881-09-05_1944.jpg,1,75.892851762555,38.1664258812775,143.360418348855,105.633992467577,62
40/2003740_1944-08-31_2012.jpg,0,147.003640341902,98.1970935612678,292.839280683803,244.032733903169,67
85/200385_1885-11-30_1940.jpg,1,123.453519312094,147.968223174513,343.205854073864,367.720557936283,54
15/20039715_1991-09-05_2008.jpg,0,177.751569512598,70.4027395049628,225.432543016034,118.083713008399,16
01/2004001_1982-09-28_2012.jpg,1,119.34,169.26,174.72,224.64,29
03/20042203_1894-10-26_1944.jpg,1,97.9220370301495,97.9220370301495,388.168148120598,388.168148120598,49
30/2004430_1982-09-03_2014.jpg,1,219.12,120.56,281.6,183.04,31
55/2004855_1961-05-26_2011.jpg,1,61.3163936875228,61.3163936875228,170.543502325064,170.543502325064,50
35/2004935_1952-02-06_2008.jpg,1,109.411601590254,73.2077343935025,271.529003975634,235.325136778883,56
28/20050128_1967-11-21_2010.jpg,1,180.142334375067,45.7855835937668,313.499085156367,179.142334375067,42
90/2005290_1972-10-22_2008.jpg,0,105.976836166706,79.7026271250295,341.564717541794,315.290508500118,35
72/20053572_1982-04-06_2009.jpg,1,112.132028302094,56.3960141510471,236.87806014195,181.142045990903,27
58/20054558_1935-08-25_1956.jpg,1,149.509371069459,112.352028302094,315.8374135226,278.680070755235,20
74/2005574_1956-11-21_2009.jpg,0,0.88,61.242281410044,271.630266345198,331.992547755242,52
63/200563_1971-05-27_2014.jpg,1,38.0373427673647,112.352028302094,371.573427673647,445.888113208376,43
91/200591_1947-01-24_1978.jpg,1,65.574691353433,162.616728383582,355.820802443881,452.862839474031,31
86/20060786_1919-01-08_1942.jpg,1,38.7218278302594,38.7218278302594,106.405117924726,106.405117924726,23
62/20063362_1987-10-05_2011.jpg,1,189.632129406388,86.7418770029035,342.967508011614,240.07725560813,23
61/2006361_1907-12-25_1945.jpg,1,92.64,46.56,230.4,184.32,37
82/20064382_1986-10-12_2014.jpg,1,118.68,103.96,250.24,235.52,27
75/2006475_1931-01-20_2007.jpg,1,79.7026271250295,132.251045208382,315.290508500118,367.838926583471,76
85/2006485_1981-05-10_2014.jpg,1,92.5441990960829,105.675941824095,210.10788364819,223.239626376201,33
81/20065381_1935-11-24_1960.jpg,1,64.9783184815644,75.7390382284918,161.410796203911,172.171515950838,24
98/20065598_1919-10-26_1973.jpg,1,123.697458228356,92.9680936712673,261.199598735257,230.470234178168,53
79/2006579_1966-10-29_2003.jpg,1,121.604562820088,61.242281410044,256.539695992687,196.177414582643,36
83/200683_1980-02-27_2008.jpg,0,169.84,71.28,295.68,197.12,28
09/20068709_1949-06-19_2011.jpg,1,136.695133172599,91.423422115066,271.630266345198,226.358555287665,62
78/20069078_1974-04-24_2009.jpg,1,115.245137406958,69.4990824441748,320.222384739482,274.476329776699,35
30/2006930_1962-07-07_2011.jpg,1,101.37326047496,130.155334896378,230.256595371338,259.038669792755,48
24/20069824_1979-07-26_2004.jpg,0,206.912658152471,58.0694050423531,309.135987228707,160.292734118589,24
94/2007194_1945-06-15_2015.jpg,1,145.444580166507,81.1909889813927,289.141160333014,224.887569147899,70
35/2007335_1920-09-13_1970.jpg,1,86.0631687463789,49.3949535693594,140.561491511908,103.893276334889,49
50/200750_1973-04-14_2014.jpg,1,120.352761749279,80.5285078328527,298.681904373198,258.857650456771,41
71/20076571_1981-01-26_2010.jpg,1,157.070060930541,11.3025623905029,185,43.7302495620114,29
87/2007787_1952-05-06_2014.jpg,1,197.057414582643,46.151711057533,331.992547755242,181.086844230132,62
16/2008016_1970-05-03_2009.jpg,1,79.7026271250295,105.976836166706,315.290508500118,341.564717541794,39
97/2008097_1933-05-12_2008.jpg,1,82.5406313073082,55.1924208715388,164.089262614616,136.741052178847,75
84/2008784_1963-06-09_2007.jpg,1,204.366752981726,196.220882862457,276.959584055147,268.813713935878,44
29/20088629_1935-02-14_1956.jpg,1,67.7364445670717,112.459407611786,268.337778268287,313.060741313001,21
15/20089715_1976-11-19_2012.jpg,1,128.927735538798,150.269024795265,320.119338846996,341.460628103462,35
89/20089_1929-01-27_2011.jpg,1,134.516566522285,156.802660942665,334.291416305712,356.577510726092,82
95/2009095_1947-08-07_1969.jpg,0,105,249,176,320,21
26/2009326_1985-09-16_2010.jpg,1,97.9220370301495,162.616728383582,388.168148120598,452.862839474031,24
14/2009614_1964-05-13_2008.jpg,1,13.5630804719737,79.0284828318422,130.930804719737,196.396207079606,44
23/20096423_1988-03-24_2013.jpg,1,212.147984935154,181.966844230132,347.083118107753,316.901977402731,25
71/2009771_1983-08-13_2014.jpg,1,376.28,8.28,441.6,73.6,30
09/2009_1898-02-03_1950.jpg,1,153.17,60.69,194.208,101.728,52
72/3000072_1978-03-05_2013.jpg,1,192.636320732498,90.2948163418324,307.024513171997,204.683008781331,35
36/30001236_1989-09-04_2011.jpg,1,130.308825228386,110.396698270172,219.033396540345,199.121269582132,21
35/30001835_1984-12-17_2013.jpg,1,100.440634791066,80.5285078328527,189.165206103025,169.253079144812,28
17/30003517_1989-08-31_2012.jpg,1,138.888174294631,99.4915530675933,226.530572055465,187.133950828427,22
28/30003728_1993-04-18_2013.jpg,1,72.6581316461827,120.483552743638,286.952526584731,334.777947682186,20
25/30007125_1925-09-10_1948.jpg,1,66.7598430825684,75.0253234678895,140.513166550458,148.778646935779,22
57/30007557_1962-06-25_2011.jpg,1,106.513992467577,46.151711057533,241.449125640176,181.086844230132,49
87/30008387_1984-11-15_2012.jpg,0,186.87723764112,243.485092575374,258.778765413732,315.386620347986,27
53/30009853_1992-07-24_2015.jpg,1,91.423422115066,181.966844230132,362.173688460264,452.71711057533,22
89/3001089_1978-05-26_2008.jpg,1,151.78570352511,106.513992467577,286.720836697709,241.449125640176,30
99/3001099_1977-08-08_2011.jpg,0,98.9388154496754,123.453519312094,318.691150211445,343.205854073864,33
33/3001133_1981-03-17_2012.jpg,1,177,73,248,144,31
14/300114_1946-03-05_2013.jpg,1,107.171188957011,43.2200755828045,170.536302331218,106.585188957011,67
31/30011631_1989-09-26_2013.jpg,1,129,49,272,192,23
35/30011835_1964-01-29_2010.jpg,1,157.499542578184,112.713958984417,358.284668750134,313.499085156367,46
26/3001226_1981-01-31_2012.jpg,NaN,55.8600711240171,37.4073807493447,138.395177810043,119.94248743537,31
47/3001247_1985-09-30_2014.jpg,1,185,57,256,128,28
53/30012853_1987-04-20_2012.jpg,0,170.483564802762,115.897418973303,224.409710632221,169.823564802762,25
77/3001477_1944-09-27_2010.jpg,0,209.306039555275,72.5911860535431,273.429707003464,136.714853501732,65
21/30015421_1992-06-08_2014.jpg,1,185.46,69.3,232.32,116.16,22
53/3002053_1971-04-16_2011.jpg,1,100.440634791066,60.6163808746395,278.769777414984,238.945523498558,40
64/30020764_1988-02-23_2013.jpg,1,162.616728383582,73.6615277726121,234.518256156195,145.563055545224,25
29/30021129_1984-09-20_2011.jpg,1,113.52,141.68,366.08,394.24,26
06/30022306_1986-07-12_2012.jpg,1,132.656413328863,59.4328503683836,263.604826657726,190.381263697247,25
36/30022636_1968-03-18_2007.jpg,1,75.1946855347294,149.509371069459,408.730770441012,483.045455975741,39
22/30026522_1982-09-01_2008.jpg,1,139.104520234263,69.8452601171316,242.407410409961,173.148150292829,25
68/300268_1963-01-07_2009.jpg,1,127.6,50.16,190.08,112.64,46
25/30028425_1925-11-05_2008.jpg,1,58.670251770815,47.025801416652,163.022304958282,151.377854604119,82
12/30028612_1961-06-30_2008.jpg,1,86.4338530552185,86.4338530552185,240.166788554612,240.166788554612,47
76/3002876_1961-05-04_2009.jpg,0,77.1778869280865,36.2414138997737,122.809419084938,81.8729460566256,48
12/3002912_1983-04-07_2012.jpg,1,134.037400925739,89.6429339504928,332.958502314348,288.564035339102,29
80/3002980_1928-02-16_2013.jpg,1,21.8590566165125,77.9685409272125,84.16422646605,140.27371077675,85
29/30029_1948-04-28_2012.jpg,1,139.556106719171,87.5525666994821,294.686726778239,242.68318675855,64
21/3003021_1956-12-23_2014.jpg,1,93.7676345265703,75.1573076212563,260.544576674397,241.934249769083,57
43/3003343_1950-05-12_2011.jpg,0,207.378,45.522,287.744,125.888,61
79/3003379_1966-11-10_2009.jpg,0,181.966844230132,61.242281410044,316.901977402731,196.177414582643,42
47/30034447_1957-04-20_2011.jpg,1,92.3721099255663,183.864219851133,297.349357258091,388.841467183657,54
34/30034_1955-06-08_2014.jpg,1,251.809699618507,50.8307399237014,341.66423148117,140.685271786364,59
83/3003683_1986-01-06_2014.jpg,1,189.526,48.118,329.952,188.544,28
80/30038580_1941-12-17_2011.jpg,0,190.96,233.2,253.44,295.68,69
67/30038667_1986-10-04_2012.jpg,1,72.4569337500268,167.999512083396,286.627735000107,382.170313333476,25
03/30040203_1985-04-01_2006.jpg,1,122.118497836111,85.6953484852779,230.679945888611,194.256796537778,21
35/30040535_1992-08-13_2015.jpg,1,329,145,400,216,22
63/3004363_1985-10-13_2014.jpg,1,85.4641989277818,68.5553591422254,160.633977962785,143.725138177229,28
51/30045851_1958-01-09_2011.jpg,1,86.2451570258656,86.2451570258656,277.436760334063,277.436760334063,53
96/3004596_1984-01-23_2012.jpg,1,217,161,288,232,28
02/30046202_1945-12-11_2012.jpg,1,120.352761749279,120.352761749279,298.681904373198,298.681904373198,66
31/3004631_1917-12-05_1959.jpg,0,120.352761749279,80.5285078328527,298.681904373198,258.857650456771,41
34/3004634_1979-03-05_2010.jpg,1,209,225,280,296,31
71/3004671_1984-01-31_2014.jpg,1,135.2,64.8,192,121.6,30
52/30050352_1959-03-14_2006.jpg,0,169.84,99.44,295.68,225.28,47
72/3005072_1968-08-09_2009.jpg,1,156.195860604343,39.5424651510858,272.191256057601,155.537860604343,40
04/30052704_1986-10-22_2010.jpg,1,75.0943232449295,61.5128099276696,135.815133172599,122.233619855339,23
61/300561_1949-08-20_1980.jpg,1,139.790850035525,87.657281272203,217.223203180507,165.089634417186,30
97/30057197_1992-02-29_2010.jpg,0,67.1797163095028,108.767039002942,141.396897157693,182.984219851133,18
13/30058713_1991-12-09_2014.jpg,1,195.011720513331,170.760255449165,412.274906090828,388.023441026662,22
62/30061462_1991-03-12_2015.jpg,0,77.6,77.6,307.2,307.2,24
79/30062079_1991-03-13_2010.jpg,0,103.062692610253,56.616014151047,185.786713836823,139.340035377618,19
60/30062160_1968-11-26_2009.jpg,0,106.14,83.868,155.904,133.632,40
55/30063955_1922-12-16_1948.jpg,1,117.08450354163,83.8146453868785,191.301684389821,158.031826235069,25
87/30064987_1992-11-19_2011.jpg,0,138.187003204646,189.632129406388,291.522381809872,342.967508011614,18
50/300650_1894-09-15_1977.jpg,1,50.7476751706078,57.0511345669337,107.158809737541,113.462269133867,82
58/30066658_1911-10-20_1941.jpg,1,37.2583473599051,74.0166947198102,202.170910479478,238.929257839383,29
51/3006751_1949-03-28_2005.jpg,1,177.884795521668,112.880370497056,230.470234178168,165.465809153557,56
56/3006756_1977-01-12_2009.jpg,1,86.2451570258656,107.586446282332,277.436760334063,298.77804959053,32
50/3006850_1961-08-26_2011.jpg,1,106.560632861832,85.4485062894652,295.569772013128,274.457645440762,49
02/3006902_1954-10-30_2014.jpg,1,46.6260549627832,0.88,440.88,411.714494665049,59
99/300699_1944-12-22_2008.jpg,1,147.83338943962,118.426711551696,279.363439935279,249.956762047355,63
57/3007157_1930-10-11_2010.jpg,1,123.453519312094,196.997630899351,343.205854073864,416.74996566112,79
49/30072249_1989-11-14_2012.jpg,1,134.516566522285,156.802660942665,334.291416305712,356.577510726092,22
