Images,Age
imdb_wiki_1-15_scaled/nm0000301_rm1630321152_1982-3-11_1994.jpg,12
imdb_wiki_1-15_scaled/nm0000301_rm1696388608_1982-3-11_1991.jpg,9
imdb_wiki_1-15_scaled/nm0000301_rm1746720256_1982-3-11_1991.jpg,9
imdb_wiki_1-15_scaled/nm0000301_rm1813829120_1982-3-11_1991.jpg,9
imdb_wiki_1-15_scaled/nm0000301_rm1823709952_1982-3-11_1997.jpg,15
imdb_wiki_1-15_scaled/nm0000301_rm1831647744_1982-3-11_1994.jpg,12
imdb_wiki_1-15_scaled/nm0000301_rm1848424960_1982-3-11_1994.jpg,12
imdb_wiki_1-15_scaled/nm0000301_rm186439168_1982-3-11_1991.jpg,9
imdb_wiki_1-15_scaled/nm0000301_rm1865202176_1982-3-11_1994.jpg,12
imdb_wiki_1-15_scaled/nm0000301_rm1981601280_1982-3-11_1991.jpg,9
imdb_wiki_1-15_scaled/nm0000301_rm1998378496_1982-3-11_1991.jpg,9
imdb_wiki_1-15_scaled/nm0000301_rm236770816_1982-3-11_1991.jpg,9
imdb_wiki_1-15_scaled/nm0000301_rm303879680_1982-3-11_1991.jpg,9
imdb_wiki_1-15_scaled/nm0000301_rm3348338944_1982-3-11_1996.jpg,14
imdb_wiki_1-15_scaled/nm0000301_rm387765760_1982-3-11_1991.jpg,9
imdb_wiki_1-15_scaled/nm0000301_rm4164849152_1982-3-11_1996.jpg,14
imdb_wiki_1-15_scaled/nm0000301_rm507088384_1982-3-11_1993.jpg,11
imdb_wiki_1-15_scaled/nm0000301_rm941413888_1982-3-11_1991.jpg,9
imdb_wiki_1-15_scaled/nm0000304_rm388805120_1959-1-22_1973.jpg,14
imdb_wiki_1-15_scaled/nm0000304_rm4105149184_1959-1-22_1973.jpg,14
imdb_wiki_1-15_scaled/nm0000304_rm4226451200_1959-1-22_1973.jpg,14
imdb_wiki_1-15_scaled/nm0000327_rm1294244352_1982-9-30_1997.jpg,14
imdb_wiki_1-15_scaled/nm0000327_rm1361353216_1982-9-30_1997.jpg,14
imdb_wiki_1-15_scaled/nm0000327_rm1961662464_1982-9-30_1997.jpg,14
imdb_wiki_1-15_scaled/nm0000327_rm3265509888_1982-9-30_1998.jpg,15
imdb_wiki_1-15_scaled/nm0000327_rm398760704_1982-9-30_1998.jpg,15
imdb_wiki_1-15_scaled/nm0000327_rm4255365632_1982-9-30_1998.jpg,15
imdb_wiki_1-15_scaled/nm0000337_rm2419953152_1979-10-4_1995.jpg,15
imdb_wiki_1-15_scaled/nm0000346_rm2092021760_1980-8-26_1990.jpg,9
imdb_wiki_1-15_scaled/nm0000346_rm2108798976_1980-8-26_1990.jpg,9
imdb_wiki_1-15_scaled/nm0000346_rm2214298880_1980-8-26_1991.jpg,10
imdb_wiki_1-15_scaled/nm0000346_rm2467859968_1980-8-26_1989.jpg,8
imdb_wiki_1-15_scaled/nm0000346_rm2501414400_1980-8-26_1989.jpg,8
imdb_wiki_1-15_scaled/nm0000346_rm2534968832_1980-8-26_1989.jpg,8
imdb_wiki_1-15_scaled/nm0000346_rm2819788288_1980-8-26_1988.jpg,7
imdb_wiki_1-15_scaled/nm0000346_rm3672737280_1980-8-26_1992.jpg,11
imdb_wiki_1-15_scaled/nm0000375_rm1018951424_1965-4-4_1975.jpg,10
imdb_wiki_1-15_scaled/nm0000375_rm112981760_1965-4-4_1975.jpg,10
imdb_wiki_1-15_scaled/nm0000375_rm398194432_1965-4-4_1975.jpg,10
imdb_wiki_1-15_scaled/nm0000375_rm968619776_1965-4-4_1975.jpg,10
imdb_wiki_1-15_scaled/nm0000379_rm1203952896_1982-4-30_1987.jpg,5
imdb_wiki_1-15_scaled/nm0000379_rm1260689920_1982-4-30_1997.jpg,15
imdb_wiki_1-15_scaled/nm0000379_rm1277467136_1982-4-30_1997.jpg,15
imdb_wiki_1-15_scaled/nm0000379_rm1430567680_1982-4-30_1996.jpg,14
imdb_wiki_1-15_scaled/nm0000379_rm1773377536_1982-4-30_1996.jpg,14
imdb_wiki_1-15_scaled/nm0000379_rm1891818752_1982-4-30_1987.jpg,5
imdb_wiki_1-15_scaled/nm0000379_rm353286400_1982-4-30_1995.jpg,13
imdb_wiki_1-15_scaled/nm0000379_rm3916601600_1982-4-30_1995.jpg,13
imdb_wiki_1-15_scaled/nm0000379_rm640863232_1982-4-30_1994.jpg,12
imdb_wiki_1-15_scaled/nm0000379_rm910596608_1982-4-30_1995.jpg,13
imdb_wiki_1-15_scaled/nm0000397_rm1564791552_1971-7-16_1987.jpg,15
imdb_wiki_1-15_scaled/nm0000397_rm2405743360_1971-7-16_1986.jpg,14
imdb_wiki_1-15_scaled/nm0000397_rm2539961088_1971-7-16_1986.jpg,14
imdb_wiki_1-15_scaled/nm0000397_rm3980645120_1971-7-16_1987.jpg,15
imdb_wiki_1-15_scaled/nm0000411_rm2099613184_1977-8-2_1991.jpg,13
imdb_wiki_1-15_scaled/nm0000411_rm4168646912_1977-8-2_1991.jpg,13
imdb_wiki_1-15_scaled/nm0000415_rm3889202944_1965-10-28_1975.jpg,9
imdb_wiki_1-15_scaled/nm0000433_rm1346687744_1971-12-23_1987.jpg,15
imdb_wiki_1-15_scaled/nm0000433_rm1413796608_1971-12-23_1987.jpg,15
imdb_wiki_1-15_scaled/nm0000433_rm3358952960_1971-12-23_1985.jpg,13
imdb_wiki_1-15_scaled/nm0000433_rm3393442560_1971-12-23_1987.jpg,15
imdb_wiki_1-15_scaled/nm0000433_rm4197813760_1971-12-23_1985.jpg,13
imdb_wiki_1-15_scaled/nm0000433_rm71619328_1971-12-23_1987.jpg,15
imdb_wiki_1-15_scaled/nm0000433_rm88396544_1971-12-23_1987.jpg,15
imdb_wiki_1-15_scaled/nm0000433_rm944034560_1971-12-23_1987.jpg,15
imdb_wiki_1-15_scaled/nm0000433_rm960811776_1971-12-23_1987.jpg,15
imdb_wiki_1-15_scaled/nm0000441_rm3136718592_1971-11-13_1984.jpg,12
imdb_wiki_1-15_scaled/nm0000441_rm3153495808_1971-11-13_1984.jpg,12
imdb_wiki_1-15_scaled/nm0000451_rm2300087808_1982-1-8_1989.jpg,7
imdb_wiki_1-15_scaled/nm0000451_rm3425079040_1982-1-8_1989.jpg,7
imdb_wiki_1-15_scaled/nm0000514_rm327601920_1958-9-25_1964.jpg,5
imdb_wiki_1-15_scaled/nm0000514_rm75943680_1958-9-25_1964.jpg,5
imdb_wiki_1-15_scaled/nm0000514_rm8834816_1958-9-25_1964.jpg,5
imdb_wiki_1-15_scaled/nm0000588_rm120950272_1970-11-16_1984.jpg,13
imdb_wiki_1-15_scaled/nm0000588_rm154504704_1970-11-16_1984.jpg,13
imdb_wiki_1-15_scaled/nm0000588_rm456494592_1970-11-16_1984.jpg,13
imdb_wiki_1-15_scaled/nm0000588_rm976588288_1970-11-16_1984.jpg,13
imdb_wiki_1-15_scaled/nm0000588_rm993365504_1970-11-16_1984.jpg,13
imdb_wiki_1-15_scaled/nm0000589_rm790791680_1958-4-29_1969.jpg,11
imdb_wiki_1-15_scaled/nm0000589_rm874677760_1958-4-29_1969.jpg,11
imdb_wiki_1-15_scaled/nm0000605_rm1044090368_1982-7-25_1995.jpg,12
imdb_wiki_1-15_scaled/nm0000605_rm2584844288_1982-7-25_1995.jpg,12
imdb_wiki_1-15_scaled/nm0000605_rm4030303744_1982-7-25_1994.jpg,11
imdb_wiki_1-15_scaled/nm0000611_rm2318519296_1979-9-11_1993.jpg,13
imdb_wiki_1-15_scaled/nm0000611_rm2956053504_1979-9-11_1993.jpg,13
imdb_wiki_1-15_scaled/nm0000611_rm3356528128_1979-9-11_1995.jpg,15
imdb_wiki_1-15_scaled/nm0000611_rm3542191616_1979-9-11_1990.jpg,10
imdb_wiki_1-15_scaled/nm0000611_rm757566976_1979-9-11_1993.jpg,13
imdb_wiki_1-15_scaled/nm0000625_rm2707798528_1976-7-9_1989.jpg,12
imdb_wiki_1-15_scaled/nm0000625_rm2774907392_1976-7-9_1989.jpg,12
imdb_wiki_1-15_scaled/nm0000625_rm2778563840_1976-7-9_1988.jpg,11
imdb_wiki_1-15_scaled/nm0000625_rm2789316864_1976-7-9_1988.jpg,11
imdb_wiki_1-15_scaled/nm0000625_rm2808461824_1976-7-9_1989.jpg,12
imdb_wiki_1-15_scaled/nm0000625_rm2873202944_1976-7-9_1988.jpg,11
imdb_wiki_1-15_scaled/nm0000625_rm3021573632_1976-7-9_1989.jpg,12
imdb_wiki_1-15_scaled/nm0000625_rm4019225600_1976-7-9_1987.jpg,10
imdb_wiki_1-15_scaled/nm0000696_rm2121905664_1972-7-29_1986.jpg,13
imdb_wiki_1-15_scaled/nm0000696_rm2170862336_1972-7-29_1986.jpg,13
imdb_wiki_1-15_scaled/nm0000696_rm2489629440_1972-7-29_1986.jpg,13
imdb_wiki_1-15_scaled/nm0000696_rm2539961088_1972-7-29_1986.jpg,13
imdb_wiki_1-15_scaled/nm0000696_rm2898517248_1972-7-29_1987.jpg,14
imdb_wiki_1-15_scaled/nm0000702_rm3678845440_1976-3-22_1991.jpg,15
imdb_wiki_1-15_scaled/nm0000702_rm3745954304_1976-3-22_1991.jpg,15
imdb_wiki_1-15_scaled/nm0000704_rm2149879296_1981-1-28_1992.jpg,11
imdb_wiki_1-15_scaled/nm0000704_rm2502200832_1981-1-28_1993.jpg,12
imdb_wiki_1-15_scaled/nm0000704_rm2518978048_1981-1-28_1993.jpg,12
imdb_wiki_1-15_scaled/nm0000704_rm2955185664_1981-1-28_1992.jpg,11
imdb_wiki_1-15_scaled/nm0000704_rm3190066688_1981-1-28_1992.jpg,11
imdb_wiki_1-15_scaled/nm0000704_rm3761868288_1981-1-28_1994.jpg,13
imdb_wiki_1-15_scaled/nm0000704_rm824544768_1981-1-28_1991.jpg,10
imdb_wiki_1-15_scaled/nm0000757_rm545237760_1962-9-26_1974.jpg,11
imdb_wiki_1-15_scaled/nm0000825_rm1126348800_1952-10-7_1962.jpg,9
imdb_wiki_1-15_scaled/nm0000825_rm1264831488_1952-10-7_1962.jpg,9
imdb_wiki_1-15_scaled/nm0000825_rm1315163136_1952-10-7_1962.jpg,9
imdb_wiki_1-15_scaled/nm0000825_rm3143217152_1952-10-7_1962.jpg,9
imdb_wiki_1-15_scaled/nm0000825_rm3306404608_1952-10-7_1962.jpg,9
imdb_wiki_1-15_scaled/nm0000933_rm1375175936_1960-4-23_1975.jpg,15
imdb_wiki_1-15_scaled/nm0000933_rm3556684800_1960-4-23_1975.jpg,15
imdb_wiki_1-15_scaled/nm0001014_rm4047346176_1970-3-27_1975.jpg,5
imdb_wiki_1-15_scaled/nm0001014_rm4265449984_1970-3-27_1975.jpg,5
imdb_wiki_1-15_scaled/nm0001014_rm4282227200_1970-3-27_1975.jpg,5
imdb_wiki_1-15_scaled/nm0001043_rm1326484992_1980-12-3_1994.jpg,13
imdb_wiki_1-15_scaled/nm0001043_rm2163967232_1980-12-3_1994.jpg,13
imdb_wiki_1-15_scaled/nm0001043_rm2180744448_1980-12-3_1994.jpg,13
imdb_wiki_1-15_scaled/nm0001043_rm2214298880_1980-12-3_1991.jpg,10
imdb_wiki_1-15_scaled/nm0001043_rm2398848256_1980-12-3_1994.jpg,13
imdb_wiki_1-15_scaled/nm0001043_rm2415625472_1980-12-3_1994.jpg,13
imdb_wiki_1-15_scaled/nm0001043_rm523865600_1980-12-3_1994.jpg,13
imdb_wiki_1-15_scaled/nm0001071_rm2204604928_1984-4-15_1997.jpg,13
imdb_wiki_1-15_scaled/nm0001071_rm3110574592_1984-4-15_1997.jpg,13
imdb_wiki_1-15_scaled/nm0001085_rm2383910912_1982-9-30_1998.jpg,15
imdb_wiki_1-15_scaled/nm0001085_rm3863648768_1982-9-30_1998.jpg,15
imdb_wiki_1-15_scaled/nm0001151_rm1127583232_1973-7-29_1987.jpg,13
imdb_wiki_1-15_scaled/nm0001151_rm1312132608_1973-7-29_1987.jpg,13
imdb_wiki_1-15_scaled/nm0001151_rm1756285184_1973-7-29_1988.jpg,14
imdb_wiki_1-15_scaled/nm0001157_rm1300469760_1946-12-14_1962.jpg,15
imdb_wiki_1-15_scaled/nm0001157_rm4046043648_1946-12-14_1962.jpg,15
imdb_wiki_1-15_scaled/nm0001157_rm4096375296_1946-12-14_1962.jpg,15
imdb_wiki_1-15_scaled/nm0001227_rm2861943040_1968-3-14_1979.jpg,11
imdb_wiki_1-15_scaled/nm0001267_rm3982866944_1975-1-22_1990.jpg,15
imdb_wiki_1-15_scaled/nm0001271_rm2452151552_1964-5-8_1977.jpg,13
imdb_wiki_1-15_scaled/nm0001271_rm4229609472_1964-5-8_1974.jpg,10
imdb_wiki_1-15_scaled/nm0001271_rm4279941120_1964-5-8_1974.jpg,10
imdb_wiki_1-15_scaled/nm0001305_rm1074368000_1976-4-16_1988.jpg,12
imdb_wiki_1-15_scaled/nm0001305_rm1191808512_1976-4-16_1988.jpg,12
imdb_wiki_1-15_scaled/nm0001305_rm2341961984_1976-4-16_1985.jpg,9
imdb_wiki_1-15_scaled/nm0001305_rm2624371200_1976-4-16_1988.jpg,12
imdb_wiki_1-15_scaled/nm0001305_rm2657925632_1976-4-16_1988.jpg,12
imdb_wiki_1-15_scaled/nm0001305_rm2674702848_1976-4-16_1988.jpg,12
imdb_wiki_1-15_scaled/nm0001305_rm2872348160_1976-4-16_1983.jpg,7
imdb_wiki_1-15_scaled/nm0001326_rm4223309824_1978-7-21_1993.jpg,14
imdb_wiki_1-15_scaled/nm0001326_rm4240087040_1978-7-21_1993.jpg,14
imdb_wiki_1-15_scaled/nm0001326_rm4256864256_1978-7-21_1993.jpg,14
imdb_wiki_1-15_scaled/nm0001343_rm1981910784_1976-5-7_1986.jpg,10
imdb_wiki_1-15_scaled/nm0001365_rm770094592_1963-8-9_1978.jpg,14
imdb_wiki_1-15_scaled/nm0001386_rm2256390144_1975-2-4_1985.jpg,10
imdb_wiki_1-15_scaled/nm0001390_rm1550305280_1966-5-16_1978.jpg,12
imdb_wiki_1-15_scaled/nm0001390_rm2724710400_1966-5-16_1978.jpg,12
imdb_wiki_1-15_scaled/nm0001390_rm2741487616_1966-5-16_1978.jpg,12
imdb_wiki_1-15_scaled/nm0001390_rm2775042048_1966-5-16_1978.jpg,12
imdb_wiki_1-15_scaled/nm0001390_rm2909259776_1966-5-16_1978.jpg,12
imdb_wiki_1-15_scaled/nm0001432_rm4262497792_1978-7-20_1991.jpg,12
imdb_wiki_1-15_scaled/nm0001442_rm2630911744_1968-9-21_1975.jpg,6
imdb_wiki_1-15_scaled/nm0001499_rm1748864512_1985-2-7_1995.jpg,10
imdb_wiki_1-15_scaled/nm0001499_rm1859303936_1985-2-7_1994.jpg,9
imdb_wiki_1-15_scaled/nm0001499_rm2139405056_1985-2-7_1994.jpg,9
imdb_wiki_1-15_scaled/nm0001515_rm2149879296_1983-9-21_1992.jpg,8
imdb_wiki_1-15_scaled/nm0001515_rm2318519296_1983-9-21_1993.jpg,9
imdb_wiki_1-15_scaled/nm0001515_rm2584844288_1983-9-21_1995.jpg,11
imdb_wiki_1-15_scaled/nm0001515_rm2838612992_1983-9-21_1993.jpg,9
imdb_wiki_1-15_scaled/nm0001515_rm2955185664_1983-9-21_1992.jpg,8
imdb_wiki_1-15_scaled/nm0001515_rm2956053504_1983-9-21_1993.jpg,9
imdb_wiki_1-15_scaled/nm0001515_rm3190066688_1983-9-21_1992.jpg,8
imdb_wiki_1-15_scaled/nm0001515_rm3493369856_1983-9-21_1997.jpg,13
imdb_wiki_1-15_scaled/nm0001515_rm3929837056_1983-9-21_1994.jpg,10
imdb_wiki_1-15_scaled/nm0001515_rm539463168_1983-9-21_1993.jpg,9
imdb_wiki_1-15_scaled/nm0001515_rm867866880_1983-9-21_1995.jpg,11
imdb_wiki_1-15_scaled/nm0001515_rm951752960_1983-9-21_1995.jpg,11
imdb_wiki_1-15_scaled/nm0001515_rm993758720_1983-9-21_1995.jpg,11
imdb_wiki_1-15_scaled/nm0001529_rm1486276864_1966-4-4_1979.jpg,13
imdb_wiki_1-15_scaled/nm0001529_rm2476132608_1966-4-4_1979.jpg,13
imdb_wiki_1-15_scaled/nm0001529_rm2694170880_1966-4-4_1979.jpg,13
imdb_wiki_1-15_scaled/nm0001529_rm2861943040_1966-4-4_1979.jpg,13
imdb_wiki_1-15_scaled/nm0001575_rm1228524544_1963-11-5_1973.jpg,9
imdb_wiki_1-15_scaled/nm0001575_rm1245301760_1963-11-5_1973.jpg,9
imdb_wiki_1-15_scaled/nm0001575_rm1262078976_1963-11-5_1973.jpg,9
imdb_wiki_1-15_scaled/nm0001575_rm1312410624_1963-11-5_1973.jpg,9
imdb_wiki_1-15_scaled/nm0001576_rm2597436160_1975-12-27_1986.jpg,10
imdb_wiki_1-15_scaled/nm0001576_rm2829682432_1975-12-27_1982.jpg,6
imdb_wiki_1-15_scaled/nm0001576_rm2846459648_1975-12-27_1982.jpg,6
imdb_wiki_1-15_scaled/nm0001576_rm2913568512_1975-12-27_1982.jpg,6
imdb_wiki_1-15_scaled/nm0001576_rm3275130880_1975-12-27_1982.jpg,6
imdb_wiki_1-15_scaled/nm0001576_rm3989945088_1975-12-27_1988.jpg,12
imdb_wiki_1-15_scaled/nm0001576_rm4181100544_1975-12-27_1982.jpg,6
imdb_wiki_1-15_scaled/nm0001576_rm4264986624_1975-12-27_1982.jpg,6
imdb_wiki_1-15_scaled/nm0001580_rm3477068800_1986-6-13_1987.jpg,1
imdb_wiki_1-15_scaled/nm0001580_rm3544177664_1986-6-13_1987.jpg,1
imdb_wiki_1-15_scaled/nm0001582_rm1059227136_1961-8-14_1969.jpg,7
imdb_wiki_1-15_scaled/nm0001582_rm1297591040_1961-8-14_1969.jpg,7
imdb_wiki_1-15_scaled/nm0001582_rm623019520_1961-8-14_1969.jpg,7
imdb_wiki_1-15_scaled/nm0001582_rm656573952_1961-8-14_1969.jpg,7
imdb_wiki_1-15_scaled/nm0001585_rm1568589824_1975-1-29_1989.jpg,14
imdb_wiki_1-15_scaled/nm0001585_rm2273232896_1975-1-29_1989.jpg,14
imdb_wiki_1-15_scaled/nm0001593_rm2491128320_1982-7-24_1998.jpg,15
imdb_wiki_1-15_scaled/nm0001593_rm2507905536_1982-7-24_1998.jpg,15
imdb_wiki_1-15_scaled/nm0001593_rm3846082048_1982-7-24_1996.jpg,13
imdb_wiki_1-15_scaled/nm0001593_rm3879636480_1982-7-24_1996.jpg,13
imdb_wiki_1-15_scaled/nm0001593_rm4110976000_1982-7-24_1996.jpg,13
imdb_wiki_1-15_scaled/nm0001593_rm4259026944_1982-7-24_1998.jpg,15
imdb_wiki_1-15_scaled/nm0001618_rm3090517504_1974-10-28_1987.jpg,12
imdb_wiki_1-15_scaled/nm0001618_rm3207958016_1974-10-28_1987.jpg,12
imdb_wiki_1-15_scaled/nm0001622_rm4051486720_1976-1-6_1984.jpg,8
imdb_wiki_1-15_scaled/nm0001622_rm545114112_1976-1-6_1984.jpg,8
imdb_wiki_1-15_scaled/nm0001622_rm561891328_1976-1-6_1984.jpg,8
imdb_wiki_1-15_scaled/nm0001631_rm4252075008_1979-1-8_1988.jpg,9
imdb_wiki_1-15_scaled/nm0001668_rm1348978688_1964-9-19_1978.jpg,13
imdb_wiki_1-15_scaled/nm0001668_rm360237056_1964-9-19_1978.jpg,13
imdb_wiki_1-15_scaled/nm0001668_rm3719475200_1964-9-19_1975.jpg,10
imdb_wiki_1-15_scaled/nm0001736_rm4038040320_1968-2-1_1973.jpg,5
imdb_wiki_1-15_scaled/nm0001736_rm4054817536_1968-2-1_1973.jpg,5
imdb_wiki_1-15_scaled/nm0001760_rm1316538368_1973-5-16_1977.jpg,4
imdb_wiki_1-15_scaled/nm0001794_rm1418303744_1971-9-9_1982.jpg,10
imdb_wiki_1-15_scaled/nm0001794_rm1451858176_1971-9-9_1982.jpg,10
imdb_wiki_1-15_scaled/nm0001794_rm2352188928_1971-9-9_1982.jpg,10
imdb_wiki_1-15_scaled/nm0001794_rm2777258240_1971-9-9_1982.jpg,10
imdb_wiki_1-15_scaled/nm0001794_rm2844367104_1971-9-9_1982.jpg,10
imdb_wiki_1-15_scaled/nm0001794_rm2877921536_1971-9-9_1982.jpg,10
imdb_wiki_1-15_scaled/nm0001794_rm3062470912_1971-9-9_1982.jpg,10
imdb_wiki_1-15_scaled/nm0001794_rm3129579776_1971-9-9_1982.jpg,10
imdb_wiki_1-15_scaled/nm0001794_rm3196688640_1971-9-9_1982.jpg,10
imdb_wiki_1-15_scaled/nm0001794_rm3376331008_1971-9-9_1982.jpg,10
imdb_wiki_1-15_scaled/nm0001794_rm4248014336_1971-9-9_1984.jpg,12
imdb_wiki_1-15_scaled/nm0001795_rm37656576_1981-9-8_1996.jpg,14
imdb_wiki_1-15_scaled/nm0001795_rm775785984_1981-9-8_1995.jpg,13
imdb_wiki_1-15_scaled/nm0001795_rm792563200_1981-9-8_1995.jpg,13
imdb_wiki_1-15_scaled/nm0001869_rm2661254144_1973-5-5_1982.jpg,9
imdb_wiki_1-15_scaled/nm0001869_rm3413821440_1973-5-5_1982.jpg,9
imdb_wiki_1-15_scaled/nm0001869_rm3447375872_1973-5-5_1982.jpg,9
imdb_wiki_1-15_scaled/nm0001882_rm4174611712_1969-1-22_1984.jpg,15
imdb_wiki_1-15_scaled/nm0002028_rm485136384_1962-2-11_1969.jpg,7
imdb_wiki_1-15_scaled/nm0002028_rm501913600_1962-2-11_1969.jpg,7
