Images,Age
imdb_wiki_>60_scaled/nm0000018_rm1432335616_1916-12-9_2010.jpg,93
imdb_wiki_>60_scaled/nm0000018_rm1449112832_1916-12-9_2010.jpg,93
imdb_wiki_>60_scaled/nm0000018_rm1902885376_1916-12-9_2003.jpg,86
imdb_wiki_>60_scaled/nm0000018_rm1916308992_1916-12-9_1994.jpg,77
imdb_wiki_>60_scaled/nm0000018_rm2087434752_1916-12-9_2003.jpg,86
imdb_wiki_>60_scaled/nm0000018_rm2959722752_1916-12-9_1994.jpg,77
imdb_wiki_>60_scaled/nm0000018_rm2993277184_1916-12-9_1994.jpg,77
imdb_wiki_>60_scaled/nm0000018_rm3010054400_1916-12-9_1994.jpg,77
imdb_wiki_>60_scaled/nm0000019_rm2609314304_1920-1-20_1983.jpg,63
imdb_wiki_>60_scaled/nm0000020_rm1158525440_1905-5-16_1968.jpg,63
imdb_wiki_>60_scaled/nm0000020_rm1614400512_1905-5-16_1973.jpg,68
imdb_wiki_>60_scaled/nm0000020_rm3969113088_1905-5-16_1973.jpg,68
imdb_wiki_>60_scaled/nm0000020_rm4139749888_1905-5-16_1970.jpg,65
imdb_wiki_>60_scaled/nm0000024_rm1261473280_1904-4-14_1998.jpg,94
imdb_wiki_>60_scaled/nm0000024_rm1979953152_1904-4-14_1965.jpg,61
imdb_wiki_>60_scaled/nm0000024_rm2104020480_1904-4-14_1992.jpg,88
imdb_wiki_>60_scaled/nm0000024_rm255511552_1904-4-14_1974.jpg,70
imdb_wiki_>60_scaled/nm0000024_rm2746069760_1904-4-14_1982.jpg,78
imdb_wiki_>60_scaled/nm0000024_rm3473444352_1904-4-14_1989.jpg,85
imdb_wiki_>60_scaled/nm0000024_rm3920271616_1904-4-14_1996.jpg,92
imdb_wiki_>60_scaled/nm0000024_rm4247948800_1904-4-14_1980.jpg,76
imdb_wiki_>60_scaled/nm0000024_rm456838144_1904-4-14_1974.jpg,70
imdb_wiki_>60_scaled/nm0000024_rm758943232_1904-4-14_1996.jpg,92
imdb_wiki_>60_scaled/nm0000024_rm872661504_1904-4-14_1977.jpg,73
imdb_wiki_>60_scaled/nm0000027_rm1143377664_1914-4-2_1977.jpg,63
imdb_wiki_>60_scaled/nm0000027_rm1227263744_1914-4-2_1977.jpg,63
imdb_wiki_>60_scaled/nm0000027_rm738624256_1914-4-2_1983.jpg,69
imdb_wiki_>60_scaled/nm0000030_rm348371200_1929-5-4_2010.jpg,81
imdb_wiki_>60_scaled/nm0000031_rm1667611136_1907-5-12_1968.jpg,61
imdb_wiki_>60_scaled/nm0000031_rm1835383296_1907-5-12_1968.jpg,61
imdb_wiki_>60_scaled/nm0000031_rm1969601024_1907-5-12_1968.jpg,61
imdb_wiki_>60_scaled/nm0000032_rm2971130880_1923-10-4_1994.jpg,70
imdb_wiki_>60_scaled/nm0000032_rm3309211136_1923-10-4_1996.jpg,72
imdb_wiki_>60_scaled/nm0000032_rm3984235264_1923-10-4_1998.jpg,74
imdb_wiki_>60_scaled/nm0000032_rm4001012480_1923-10-4_1998.jpg,74
imdb_wiki_>60_scaled/nm0000032_rm4047408640_1923-10-4_1996.jpg,72
imdb_wiki_>60_scaled/nm0000032_rm506501888_1923-10-4_2001.jpg,77
imdb_wiki_>60_scaled/nm0000032_rm658279936_1923-10-4_1996.jpg,72
imdb_wiki_>60_scaled/nm0000032_rm972593920_1923-10-4_1996.jpg,72
imdb_wiki_>60_scaled/nm0000033_rm3465465344_1899-8-13_1972.jpg,72
imdb_wiki_>60_scaled/nm0000033_rm3482242560_1899-8-13_1972.jpg,72
imdb_wiki_>60_scaled/nm0000033_rm3787776_1899-8-13_1972.jpg,72
imdb_wiki_>60_scaled/nm0000033_rm54119424_1899-8-13_1972.jpg,72
imdb_wiki_>60_scaled/nm0000040_rm1111931136_1928-7-26_1999.jpg,70
imdb_wiki_>60_scaled/nm0000040_rm3260468224_1928-7-26_1999.jpg,70
imdb_wiki_>60_scaled/nm0000041_rm1970598912_1910-3-23_1985.jpg,75
imdb_wiki_>60_scaled/nm0000044_rm1668004352_1913-11-2_1977.jpg,63
imdb_wiki_>60_scaled/nm0000044_rm2819788288_1913-11-2_1988.jpg,74
imdb_wiki_>60_scaled/nm0000044_rm426490368_1913-11-2_1977.jpg,63
imdb_wiki_>60_scaled/nm0000047_rm1306102528_1934-9-20_2009.jpg,74
imdb_wiki_>60_scaled/nm0000047_rm1346358784_1934-9-20_2014.jpg,79
imdb_wiki_>60_scaled/nm0000047_rm1563073280_1934-9-20_2002.jpg,67
imdb_wiki_>60_scaled/nm0000047_rm1564462592_1934-9-20_2014.jpg,79
imdb_wiki_>60_scaled/nm0000047_rm1579850496_1934-9-20_2002.jpg,67
imdb_wiki_>60_scaled/nm0000047_rm1596627712_1934-9-20_2002.jpg,67
imdb_wiki_>60_scaled/nm0000047_rm1598017024_1934-9-20_2014.jpg,79
imdb_wiki_>60_scaled/nm0000047_rm1641650944_1934-9-20_2002.jpg,67
imdb_wiki_>60_scaled/nm0000047_rm193449728_1934-9-20_2014.jpg,79
imdb_wiki_>60_scaled/nm0000047_rm2849623808_1934-9-20_2014.jpg,79
imdb_wiki_>60_scaled/nm0000047_rm2882899456_1934-9-20_2009.jpg,74
imdb_wiki_>60_scaled/nm0000047_rm3411515904_1934-9-20_2002.jpg,67
imdb_wiki_>60_scaled/nm0000047_rm3495401984_1934-9-20_2002.jpg,67
imdb_wiki_>60_scaled/nm0000047_rm3512179200_1934-9-20_2002.jpg,67
imdb_wiki_>60_scaled/nm0000047_rm3937572864_1934-9-20_1998.jpg,63
imdb_wiki_>60_scaled/nm0000047_rm4138899456_1934-9-20_1998.jpg,63
imdb_wiki_>60_scaled/nm0000047_rm680237056_1934-9-20_2002.jpg,67
imdb_wiki_>60_scaled/nm0000047_rm754749184_1934-9-20_2009.jpg,74
imdb_wiki_>60_scaled/nm0000047_rm771526400_1934-9-20_2009.jpg,74
imdb_wiki_>60_scaled/nm0000047_rm788303616_1934-9-20_2009.jpg,74
imdb_wiki_>60_scaled/nm0000047_rm915118080_1934-9-20_2002.jpg,67
imdb_wiki_>60_scaled/nm0000047_rm931895296_1934-9-20_2002.jpg,67
imdb_wiki_>60_scaled/nm0000051_rm1579531008_1909-5-15_1983.jpg,74
imdb_wiki_>60_scaled/nm0000051_rm2939931648_1909-5-15_1978.jpg,69
imdb_wiki_>60_scaled/nm0000052_rm3417569792_1924-9-28_1986.jpg,61
imdb_wiki_>60_scaled/nm0000053_rm2721549824_1917-8-6_1988.jpg,70
imdb_wiki_>60_scaled/nm0000053_rm3694235136_1917-8-6_1991.jpg,73
imdb_wiki_>60_scaled/nm0000054_rm1933945600_1926-6-1_2012.jpg,86
imdb_wiki_>60_scaled/nm0000054_rm1967500032_1926-6-1_2012.jpg,86
imdb_wiki_>60_scaled/nm0000056_rm1204734976_1925-1-26_1986.jpg,61
imdb_wiki_>60_scaled/nm0000056_rm2827196672_1925-1-26_2002.jpg,77
imdb_wiki_>60_scaled/nm0000056_rm3045300480_1925-1-26_2002.jpg,77
imdb_wiki_>60_scaled/nm0000056_rm38705408_1925-1-26_1998.jpg,73
imdb_wiki_>60_scaled/nm0000056_rm72259840_1925-1-26_1998.jpg,73
imdb_wiki_>60_scaled/nm0000057_rm3094840320_1910-3-1_1982.jpg,72
imdb_wiki_>60_scaled/nm0000059_rm1245498368_1907-5-22_1979.jpg,72
imdb_wiki_>60_scaled/nm0000059_rm209899008_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm226676224_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm243453440_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm2558643712_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm2835133184_1907-5-22_1972.jpg,65
imdb_wiki_>60_scaled/nm0000059_rm2851910400_1907-5-22_1972.jpg,65
imdb_wiki_>60_scaled/nm0000059_rm2986128128_1907-5-22_1972.jpg,65
imdb_wiki_>60_scaled/nm0000059_rm3052373760_1907-5-22_1981.jpg,74
imdb_wiki_>60_scaled/nm0000059_rm3368060160_1907-5-22_1977.jpg,70
imdb_wiki_>60_scaled/nm0000059_rm3510291456_1907-5-22_1978.jpg,71
imdb_wiki_>60_scaled/nm0000059_rm3778317824_1907-5-22_1981.jpg,74
imdb_wiki_>60_scaled/nm0000059_rm3878981120_1907-5-22_1981.jpg,74
imdb_wiki_>60_scaled/nm0000059_rm3984707072_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm4186033664_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm42126848_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm4219588096_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm4286696960_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm813878784_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm847433216_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm914542080_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000059_rm998428160_1907-5-22_1976.jpg,69
imdb_wiki_>60_scaled/nm0000060_rm1775343872_1916-4-5_1977.jpg,61
imdb_wiki_>60_scaled/nm0000060_rm1823388416_1916-4-5_1989.jpg,73
imdb_wiki_>60_scaled/nm0000060_rm1959893248_1916-4-5_1977.jpg,61
imdb_wiki_>60_scaled/nm0000060_rm1993447680_1916-4-5_1977.jpg,61
imdb_wiki_>60_scaled/nm0000060_rm2010224896_1916-4-5_1977.jpg,61
imdb_wiki_>60_scaled/nm0000060_rm3493514240_1916-4-5_1978.jpg,62
imdb_wiki_>60_scaled/nm0000060_rm3677457920_1916-4-5_1991.jpg,75
imdb_wiki_>60_scaled/nm0000063_rm1925743872_1915-4-21_1990.jpg,75
imdb_wiki_>60_scaled/nm0000063_rm2091161856_1915-4-21_1995.jpg,80
imdb_wiki_>60_scaled/nm0000063_rm3391327744_1915-4-21_1991.jpg,76
imdb_wiki_>60_scaled/nm0000063_rm3743649280_1915-4-21_1991.jpg,76
imdb_wiki_>60_scaled/nm0000064_rm3633303040_1893-12-12_1973.jpg,79
imdb_wiki_>60_scaled/nm0000064_rm813747712_1893-12-12_1973.jpg,79
imdb_wiki_>60_scaled/nm0000064_rm864079360_1893-12-12_1973.jpg,79
imdb_wiki_>60_scaled/nm0000066_rm2034342400_1921-6-21_2007.jpg,86
imdb_wiki_>60_scaled/nm0000066_rm2307562240_1921-6-21_2005.jpg,84
imdb_wiki_>60_scaled/nm0000066_rm2324339456_1921-6-21_2005.jpg,84
imdb_wiki_>60_scaled/nm0000066_rm3189676544_1921-6-21_2006.jpg,85
imdb_wiki_>60_scaled/nm0000066_rm3986724352_1921-6-21_2008.jpg,87
imdb_wiki_>60_scaled/nm0000072_rm2151386624_1932-2-27_1994.jpg,62
imdb_wiki_>60_scaled/nm0000073_rm1800313344_1928-4-23_2006.jpg,78
imdb_wiki_>60_scaled/nm0000073_rm304847360_1928-4-23_1998.jpg,70
imdb_wiki_>60_scaled/nm0000073_rm321624576_1928-4-23_1998.jpg,70
imdb_wiki_>60_scaled/nm0000073_rm338401792_1928-4-23_1998.jpg,70
imdb_wiki_>60_scaled/nm0000073_rm355179008_1928-4-23_1998.jpg,70
imdb_wiki_>60_scaled/nm0000073_rm921696512_1928-4-23_2003.jpg,75
imdb_wiki_>60_scaled/nm0000075_rm1181465088_1900-4-5_1963.jpg,63
imdb_wiki_>60_scaled/nm0000075_rm3442377728_1900-4-5_1961.jpg,61
imdb_wiki_>60_scaled/nm0000076_rm716946176_1932-2-6_2010.jpg,78
imdb_wiki_>60_scaled/nm0000076_rm784055040_1932-2-6_2010.jpg,78
imdb_wiki_>60_scaled/nm0000078_rm149521664_1907-5-26_1975.jpg,68
imdb_wiki_>60_scaled/nm0000078_rm1579397120_1907-5-26_1973.jpg,66
imdb_wiki_>60_scaled/nm0000078_rm1619840512_1907-5-26_1969.jpg,62
imdb_wiki_>60_scaled/nm0000078_rm1871498752_1907-5-26_1969.jpg,62
imdb_wiki_>60_scaled/nm0000078_rm2008464896_1907-5-26_1971.jpg,64
imdb_wiki_>60_scaled/nm0000078_rm216630528_1907-5-26_1975.jpg,68
imdb_wiki_>60_scaled/nm0000078_rm233407744_1907-5-26_1975.jpg,68
imdb_wiki_>60_scaled/nm0000078_rm3221325568_1907-5-26_1969.jpg,62
imdb_wiki_>60_scaled/nm0000078_rm3254880000_1907-5-26_1969.jpg,62
imdb_wiki_>60_scaled/nm0000078_rm3271657216_1907-5-26_1969.jpg,62
imdb_wiki_>60_scaled/nm0000078_rm350848256_1907-5-26_1975.jpg,68
imdb_wiki_>60_scaled/nm0000078_rm3738535680_1907-5-26_1968.jpg,61
imdb_wiki_>60_scaled/nm0000078_rm411880960_1907-5-26_1969.jpg,62
imdb_wiki_>60_scaled/nm0000078_rm4215113472_1907-5-26_1970.jpg,63
imdb_wiki_>60_scaled/nm0000078_rm4231890688_1907-5-26_1971.jpg,64
imdb_wiki_>60_scaled/nm0000078_rm445435392_1907-5-26_1969.jpg,62
imdb_wiki_>60_scaled/nm0000078_rm462212608_1907-5-26_1969.jpg,62
imdb_wiki_>60_scaled/nm0000078_rm529321472_1907-5-26_1969.jpg,62
imdb_wiki_>60_scaled/nm0000078_rm545698560_1907-5-26_1972.jpg,65
imdb_wiki_>60_scaled/nm0000078_rm562475776_1907-5-26_1972.jpg,65
imdb_wiki_>60_scaled/nm0000078_rm579252992_1907-5-26_1972.jpg,65
imdb_wiki_>60_scaled/nm0000078_rm747025152_1907-5-26_1972.jpg,65
imdb_wiki_>60_scaled/nm0000078_rm763802368_1907-5-26_1972.jpg,65
imdb_wiki_>60_scaled/nm0000078_rm797356800_1907-5-26_1972.jpg,65
imdb_wiki_>60_scaled/nm0000079_rm1392345856_1940-9-5_2010.jpg,69
imdb_wiki_>60_scaled/nm0000079_rm1409123072_1940-9-5_2010.jpg,69
imdb_wiki_>60_scaled/nm0000079_rm152607488_1940-9-5_2004.jpg,63
imdb_wiki_>60_scaled/nm0000079_rm1633786624_1940-9-5_2002.jpg,61
imdb_wiki_>60_scaled/nm0000079_rm1650563840_1940-9-5_2002.jpg,61
imdb_wiki_>60_scaled/nm0000079_rm2784270592_1940-9-5_2008.jpg,67
imdb_wiki_>60_scaled/nm0000079_rm2792192_1940-9-5_2006.jpg,65
imdb_wiki_>60_scaled/nm0000079_rm342000128_1940-9-5_2002.jpg,61
imdb_wiki_>60_scaled/nm0000080_rm1315490048_1915-5-6_1985.jpg,70
imdb_wiki_>60_scaled/nm0000080_rm1365821696_1915-5-6_1985.jpg,70
imdb_wiki_>60_scaled/nm0000080_rm381995520_1915-5-6_2013.jpg,98
imdb_wiki_>60_scaled/nm0000090_rm1164496384_1930-12-17_1992.jpg,61
imdb_wiki_>60_scaled/nm0000090_rm1298714112_1930-12-17_1992.jpg,61
imdb_wiki_>60_scaled/nm0000090_rm1319733760_1930-12-17_2009.jpg,78
imdb_wiki_>60_scaled/nm0000090_rm1480694528_1930-12-17_1998.jpg,67
imdb_wiki_>60_scaled/nm0000090_rm1528401408_1930-12-17_1997.jpg,66
imdb_wiki_>60_scaled/nm0000090_rm1561565184_1930-12-17_2001.jpg,70
imdb_wiki_>60_scaled/nm0000090_rm1595119616_1930-12-17_2001.jpg,70
imdb_wiki_>60_scaled/nm0000090_rm1950059008_1930-12-17_2008.jpg,77
imdb_wiki_>60_scaled/nm0000090_rm2235013120_1930-12-17_2007.jpg,76
imdb_wiki_>60_scaled/nm0000090_rm2520225792_1930-12-17_2007.jpg,76
imdb_wiki_>60_scaled/nm0000090_rm2535886336_1930-12-17_1994.jpg,63
imdb_wiki_>60_scaled/nm0000090_rm254840320_1930-12-17_1997.jpg,66
imdb_wiki_>60_scaled/nm0000090_rm286687232_1930-12-17_1996.jpg,65
imdb_wiki_>60_scaled/nm0000090_rm341809152_1930-12-17_1998.jpg,67
imdb_wiki_>60_scaled/nm0000090_rm4036074240_1930-12-17_2000.jpg,69
imdb_wiki_>60_scaled/nm0000090_rm4052851456_1930-12-17_2000.jpg,69
imdb_wiki_>60_scaled/nm0000092_rm1705085952_1939-10-27_2006.jpg,66
imdb_wiki_>60_scaled/nm0000092_rm2838140928_1939-10-27_2001.jpg,61
imdb_wiki_>60_scaled/nm0000092_rm3204356096_1939-10-27_2007.jpg,67
imdb_wiki_>60_scaled/nm0000092_rm3365706496_1939-10-27_2001.jpg,61
imdb_wiki_>60_scaled/nm0000092_rm3382483712_1939-10-27_2001.jpg,61
imdb_wiki_>60_scaled/nm0000092_rm3617364736_1939-10-27_2001.jpg,61
imdb_wiki_>60_scaled/nm0000092_rm4079651328_1939-10-27_2009.jpg,69
imdb_wiki_>60_scaled/nm0000092_rm4274228224_1939-10-27_2004.jpg,64
imdb_wiki_>60_scaled/nm0000092_rm812232960_1939-10-27_2011.jpg,71
imdb_wiki_>60_scaled/nm0000092_rm959486720_1939-10-27_2001.jpg,61
imdb_wiki_>60_scaled/nm0000095_rm1036514304_1935-12-1_2015.jpg,79
imdb_wiki_>60_scaled/nm0000095_rm113767424_1935-12-1_2015.jpg,79
imdb_wiki_>60_scaled/nm0000095_rm1176475392_1935-12-1_2008.jpg,72
imdb_wiki_>60_scaled/nm0000095_rm1193252608_1935-12-1_2008.jpg,72
imdb_wiki_>60_scaled/nm0000095_rm1255845888_1935-12-1_2011.jpg,75
imdb_wiki_>60_scaled/nm0000095_rm1310693120_1935-12-1_2008.jpg,72
imdb_wiki_>60_scaled/nm0000095_rm1502128640_1935-12-1_2012.jpg,76
imdb_wiki_>60_scaled/nm0000095_rm1611897344_1935-12-1_2007.jpg,71
imdb_wiki_>60_scaled/nm0000095_rm1645451776_1935-12-1_2007.jpg,71
imdb_wiki_>60_scaled/nm0000095_rm1662228992_1935-12-1_2007.jpg,71
imdb_wiki_>60_scaled/nm0000095_rm1746836224_1935-12-1_2005.jpg,69
imdb_wiki_>60_scaled/nm0000095_rm1763613440_1935-12-1_2005.jpg,69
imdb_wiki_>60_scaled/nm0000095_rm1998494464_1935-12-1_2005.jpg,69
imdb_wiki_>60_scaled/nm0000095_rm2015336192_1935-12-1_2008.jpg,72
imdb_wiki_>60_scaled/nm0000095_rm2032113408_1935-12-1_2008.jpg,72
imdb_wiki_>60_scaled/nm0000095_rm2072484096_1935-12-1_2003.jpg,67
imdb_wiki_>60_scaled/nm0000095_rm2573241088_1935-12-1_2009.jpg,73
imdb_wiki_>60_scaled/nm0000095_rm2762446848_1935-12-1_2007.jpg,71
imdb_wiki_>60_scaled/nm0000095_rm293775872_1935-12-1_2012.jpg,76
imdb_wiki_>60_scaled/nm0000095_rm332699392_1935-12-1_2008.jpg,72
imdb_wiki_>60_scaled/nm0000095_rm3341130240_1935-12-1_2003.jpg,67
imdb_wiki_>60_scaled/nm0000095_rm3383725056_1935-12-1_2010.jpg,74
imdb_wiki_>60_scaled/nm0000095_rm3433540096_1935-12-1_2012.jpg,76
imdb_wiki_>60_scaled/nm0000095_rm3448551680_1935-12-1_2011.jpg,75
imdb_wiki_>60_scaled/nm0000095_rm3456156160_1935-12-1_2014.jpg,78
imdb_wiki_>60_scaled/nm0000095_rm349476608_1935-12-1_2008.jpg,72
imdb_wiki_>60_scaled/nm0000095_rm3914760448_1935-12-1_2010.jpg,74
imdb_wiki_>60_scaled/nm0000095_rm3955356672_1935-12-1_2015.jpg,79
imdb_wiki_>60_scaled/nm0000095_rm411547904_1935-12-1_2011.jpg,75
imdb_wiki_>60_scaled/nm0000095_rm4116744960_1935-12-1_2009.jpg,73
imdb_wiki_>60_scaled/nm0000095_rm4163213824_1935-12-1_2003.jpg,67
imdb_wiki_>60_scaled/nm0000095_rm435075072_1935-12-1_2011.jpg,75
imdb_wiki_>60_scaled/nm0000095_rm481467136_1935-12-1_2002.jpg,66
imdb_wiki_>60_scaled/nm0000095_rm498244352_1935-12-1_2002.jpg,66
imdb_wiki_>60_scaled/nm0000095_rm601860608_1935-12-1_2012.jpg,76
imdb_wiki_>60_scaled/nm0000095_rm702523904_1935-12-1_2012.jpg,76
imdb_wiki_>60_scaled/nm0000095_rm752855552_1935-12-1_2012.jpg,76
imdb_wiki_>60_scaled/nm0000095_rm82548992_1935-12-1_2006.jpg,70
imdb_wiki_>60_scaled/nm0000101_rm2766720256_1952-7-1_2014.jpg,61
imdb_wiki_>60_scaled/nm0000101_rm3263427072_1952-7-1_2015.jpg,62
imdb_wiki_>60_scaled/nm0000105_rm3465195008_1945-6-11_2012.jpg,67
imdb_wiki_>60_scaled/nm0000112_rm1353302272_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm1685574656_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm1705623808_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm1722401024_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm204009728_1953-5-16_2015.jpg,62
imdb_wiki_>60_scaled/nm0000112_rm2438514944_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm2567490816_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm2581658112_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm2615212544_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm2640429568_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm2713174272_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm3265446144_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm3383279872_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm3400057088_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm3789617664_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm3823172096_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm3852779776_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm3869556992_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm3873503744_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm3890280960_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm3953443072_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm4007721472_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm4154769664_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000112_rm4268870656_1953-5-16_2014.jpg,61
imdb_wiki_>60_scaled/nm0000118_rm2345908480_1948-1-16_2010.jpg,62
imdb_wiki_>60_scaled/nm0000125_rm102469120_1930-8-25_2000.jpg,69
imdb_wiki_>60_scaled/nm0000125_rm1092914688_1930-8-25_1992.jpg,61
imdb_wiki_>60_scaled/nm0000125_rm1147771136_1930-8-25_2003.jpg,72
imdb_wiki_>60_scaled/nm0000125_rm1489669120_1930-8-25_2003.jpg,72
imdb_wiki_>60_scaled/nm0000125_rm1521850624_1930-8-25_1999.jpg,68
imdb_wiki_>60_scaled/nm0000125_rm1523223552_1930-8-25_2003.jpg,72
imdb_wiki_>60_scaled/nm0000125_rm1555405056_1930-8-25_1999.jpg,68
imdb_wiki_>60_scaled/nm0000125_rm1798027520_1930-8-25_2000.jpg,69
imdb_wiki_>60_scaled/nm0000125_rm1814804736_1930-8-25_2000.jpg,69
imdb_wiki_>60_scaled/nm0000125_rm1999354112_1930-8-25_2000.jpg,69
imdb_wiki_>60_scaled/nm0000125_rm2015858176_1930-8-25_1994.jpg,63
imdb_wiki_>60_scaled/nm0000125_rm2763364608_1930-8-25_1999.jpg,68
imdb_wiki_>60_scaled/nm0000125_rm2772343296_1930-8-25_1995.jpg,64
imdb_wiki_>60_scaled/nm0000125_rm2815069184_1930-8-25_2003.jpg,72
imdb_wiki_>60_scaled/nm0000125_rm2931136768_1930-8-25_1999.jpg,68
imdb_wiki_>60_scaled/nm0000125_rm323983616_1930-8-25_1996.jpg,65
imdb_wiki_>60_scaled/nm0000125_rm3560541696_1930-8-25_1995.jpg,64
imdb_wiki_>60_scaled/nm0000125_rm3658583552_1930-8-25_2000.jpg,69
imdb_wiki_>60_scaled/nm0000125_rm3745091072_1930-8-25_1995.jpg,64
imdb_wiki_>60_scaled/nm0000125_rm3789200128_1930-8-25_1998.jpg,67
